game_id,game_play_num,game_date,hteam_name,vteam_name,stadium_name,inning,top_bottom,pa_of_inning,ball,strike,out,out_in_play,runners,vteam_score,hteam_score,batter_name,batter_id,batter_stand,batting_order,batter_runner_to,first_runner_name,first_runner_id,first_runner_to,second_runner_name,second_runner_id,second_runner_to,third_runner_name,third_runner_id,third_runner_to,pitcher_name,pitcher_id,pitching_throw,pitches_of_pa,pitched_ball_type,pitched_ball_speed,pitched_ball_x,pitched_ball_y,pitched_course_id,pitched_result,wild_pitch,passed_ball,bunt,batted_ball_type,result_of_pa,batted_ball_x,batted_ball_y,hit_location,catch_and_throw,rbi,runs_against,earned_run,catcher_name,catcher_id,first_name,first_id,second_name,second_id,third_name,third_id,short_name,short_id,left_name,left_id,center_name,center_id,right_name,right_id,first_stolen_base,first_caught_stealing,second_stolen_base,second_caught_stealing,third_stolen_base,third_caught_stealing,balk,catcher_error,first_error,second_error,third_error,short_error,left_error,center_error,right_error,recorded_time,sessionId,batterIndex,pitchCount,timestamp,speed,finalSpeed,duration,moveV,moveH,releasePointX,releasePointY,releasePointZ,strikePointX,strikePointY,strikePointZ,spin,spinTilt,spinEfficency,spinAxisX,spinAxisY,spinAxisZ,exitSpeed,exitAngle,exitDirection,exitVelocityX,exitVelocityY,exitVelocityZ,hitPointX,hitPointY,hitPointZ,youtube_timestamp,Date,Equipment,Handedness,Swing_Details,Plane_Score,Connection_Score,Rotation_Score,Bat_Speed_mph,Rotational_Acceleration_g,On_Plane_Efficiency_%,Attack_Angle_deg,Early_Connection_deg,Connection_at_Impact_deg,Vertical_Bat_Angle_deg,Power_kW,Time_to_Contact_sec,Peak_Hand_Speed_mph,sheetName,bat_order
2024112401,11,2000/1/1,teamA,teamB,ベースボールスタジアム,1,0,2,0,1,1,0,0,0,0,fielderB2,2911410,1,2,,,,,,,,,,,pitcherA1,2911432,1,1,チェンジアップ,,0.77296513,0.87742597,10,ストライク（空振り）,0,0,0,,,,,,,0,0,0,fielderA7,2911439,fielderA6,2911435,fielderA8,2911441,fielderA3,2911440,fielderA9,2911453,fielderA4,2911446,fielderA2,2911442,fielderA1,2911456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,12,2000/1/1,teamA,teamB,ベースボールスタジアム,1,0,2,0,2,1,0,0,0,0,fielderB2,2911410,1,2,,,,,,,,,,,pitcherA1,2911432,1,2,チェンジアップ,,0.75205714,0.9343421,10,ストライク（空振り）,0,0,0,,,,,,,0,0,0,fielderA7,2911439,fielderA6,2911435,fielderA8,2911441,fielderA3,2911440,fielderA9,2911453,fielderA4,2911446,fielderA2,2911442,fielderA1,2911456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,13,2000/1/1,teamA,teamB,ベースボールスタジアム,1,0,2,0,3,1,1,0,0,0,fielderB2,2911410,1,2,9,,,,,,,,,,pitcherA1,2911432,1,3,チェンジアップ,,0.49651536,0.8570987,10,ストライク（空振り）,0,0,0,,三振,,,,2,0,0,0,fielderA7,2911439,fielderA6,2911435,fielderA8,2911441,fielderA3,2911440,fielderA9,2911453,fielderA4,2911446,fielderA2,2911442,fielderA1,2911456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,14,2000/1/1,teamA,teamB,ベースボールスタジアム,1,0,3,1,0,2,0,0,0,0,fielderB3,2911428,1,3,,,,,,,,,,,pitcherA1,2911432,1,1,ストレート,,0.1364337,0.85913146,10,ボール,0,0,0,,,,,,,0,0,0,fielderA7,2911439,fielderA6,2911435,fielderA8,2911441,fielderA3,2911440,fielderA9,2911453,fielderA4,2911446,fielderA2,2911442,fielderA1,2911456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,15,2000/1/1,teamA,teamB,ベースボールスタジアム,1,0,3,2,0,2,0,0,0,0,fielderB3,2911428,1,3,,,,,,,,,,,pitcherA1,2911432,1,2,ストレート,,0.39894482,0.8601478,10,ボール,0,0,0,,,,,,,0,0,0,fielderA7,2911439,fielderA6,2911435,fielderA8,2911441,fielderA3,2911440,fielderA9,2911453,fielderA4,2911446,fielderA2,2911442,fielderA1,2911456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,16,2000/1/1,teamA,teamB,ベースボールスタジアム,1,0,3,2,1,2,0,0,0,0,fielderB3,2911428,1,3,,,,,,,,,,,pitcherA1,2911432,1,3,ストレート,,0.7357954,0.50340563,6,ストライク,0,0,0,,,,,,,0,0,0,fielderA7,2911439,fielderA6,2911435,fielderA8,2911441,fielderA3,2911440,fielderA9,2911453,fielderA4,2911446,fielderA2,2911442,fielderA1,2911456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,17,2000/1/1,teamA,teamB,ベースボールスタジアム,1,0,3,2,1,2,1,0,0,0,fielderB3,2911428,1,3,9,,,,,,,,,,pitcherA1,2911432,1,4,ストレート,,0.50696933,0.52373284,5,インプレー,0,0,0,フライ,左飛,0.3069421,0.34247816,左,7,0,0,0,fielderA7,2911439,fielderA6,2911435,fielderA8,2911441,fielderA3,2911440,fielderA9,2911453,fielderA4,2911446,fielderA2,2911442,fielderA1,2911456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,18,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,1,1,0,0,0,0,0,0,fielderA1,2911456,2,1,,,,,,,,,,,pitcherB1,2911413,2,1,ストレート,,0.6997872,0.91706395,10,ボール,0,0,0,,,,,,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,19,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,1,1,1,0,0,0,0,0,fielderA1,2911456,2,1,,,,,,,,,,,pitcherB1,2911413,2,2,シンカー,,0.7334723,0.6436632,9,ストライク（空振り）,0,0,0,,,,,,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,20,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,1,1,1,0,1,0,0,0,fielderA1,2911456,2,1,9,,,,,,,,,,pitcherB1,2911413,2,3,シンカー,,0.23168111,0.609107,7,インプレー,0,0,0,ゴロ,三ゴ,0.36913526,0.65473956,三,5月3日,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,21,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,2,0,1,1,0,0,0,0,fielderA2,2911442,1,2,,,,,,,,,,,pitcherB1,2911413,2,1,ストレート,,0.40823725,0.5999598,5,ストライク（空振り）,0,0,0,,,,,,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,22,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,2,1,1,1,0,0,0,0,fielderA2,2911442,1,2,,,,,,,,,,,pitcherB1,2911413,2,2,カーブ,,0.09229466,0.95365286,10,ボール,0,0,0,,,,,,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,23,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,2,1,2,1,0,0,0,0,fielderA2,2911442,1,2,,,,,,,,,,,pitcherB1,2911413,2,3,シンカー,,0.74973404,0.15581071,10,ファウル,0,0,0,,,0.44946808,0.975423,捕,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,24,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,2,2,2,1,0,0,0,0,fielderA2,2911442,1,2,,,,,,,,,,,pitcherB1,2911413,2,4,ストレート,,0.13991837,0.645696,10,ボール,0,0,0,,,,,,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,25,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,2,2,2,1,0,0,0,0,fielderA2,2911442,1,2,,,,,,,,,,,pitcherB1,2911413,2,5,シンカー,,0.7357954,0.77070814,9,ファウル,0,0,0,,,0.36200896,0.8937945,捕,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,26,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,2,3,2,1,0,0,0,0,fielderA2,2911442,1,2,,,,,,,,,,,pitcherB1,2911413,2,6,ストレート,,0.2444582,0.91503125,10,ボール,0,0,0,,,,,,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,27,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,2,3,2,1,0,0,0,0,fielderA2,2911442,1,2,,,,,,,,,,,pitcherB1,2911413,2,7,ストレート,,0.53136194,0.45563677,5,ファウル,0,0,0,,,0.90879035,0.7098064,一,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,28,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,2,3,2,1,1,0,0,0,fielderA2,2911442,1,2,9,,,,,,,,,,pitcherB1,2911413,2,8,ストレート,,0.7508956,0.713792,9,インプレー,0,0,0,フライ,右飛,0.7241545,0.44224632,右,9,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,29,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,3,1,0,2,0,0,0,0,fielderA3,2911440,1,3,,,,,,,,,,,pitcherB1,2911413,2,1,カーブ,,0.24561974,0.8703114,10,ボール,0,0,0,,,,,,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,30,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,3,1,1,2,0,0,0,0,fielderA3,2911440,1,3,,,,,,,,,,,pitcherB1,2911413,2,2,ストレート,,0.49535382,0.34078816,2,ストライク（空振り）,0,0,0,,,,,,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,31,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,3,1,2,2,0,0,0,0,fielderA3,2911440,1,3,,,,,,,,,,,pitcherB1,2911413,2,3,ストレート,,0.26885083,0.7422501,7,ストライク,0,0,0,,,,,,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,32,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,3,1,2,2,0,0,0,0,fielderA3,2911440,1,3,,,,,,,,,,,pitcherB1,2911413,2,4,ストレート,,0.34667492,0.5725181,4,ファウル,0,0,0,,,0.70536697,0.68324476,一,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,33,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,3,2,2,2,0,0,0,0,fielderA3,2911440,1,3,,,,,,,,,,,pitcherB1,2911413,2,5,カーブ,,0.12714128,0.9628001,10,ボール,0,0,0,,,,,,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,34,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,3,3,2,2,0,0,0,0,fielderA3,2911440,1,3,,,,,,,,,,,pitcherB1,2911413,2,6,スライダー,,0.045832522,0.85811514,10,ボール,0,0,0,,,,,,,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
2024112401,35,2000/1/1,teamA,teamB,ベースボールスタジアム,1,1,3,3,2,2,1,0,0,0,fielderA3,2911440,1,3,9,,,,,,,,,,pitcherB1,2911413,2,7,ストレート,,0.7311492,0.59589434,6,インプレー,0,0,0,ゴロ,三ゴ,0.38014862,0.66121805,三,5月3日,0,0,0,fielderB5,2911411,fielderB9,2911420,fielderB7,2911417,fielderB6,2911424,fielderB2,2911410,fielderB4,2911425,fielderB1,2911422,fielderB3,2911428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024/11/27 8:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
